
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=10005
T,v(2)
 1.6759999999999938E-006,-7.8744850992942057E-004
 1.6859999999999937E-006,-7.8120063480142108E-004
 1.6959999999999936E-006,-7.7430775747165605E-004
 1.7059999999999935E-006,-7.6684923955375813E-004
 1.7159999999999934E-006,-7.5875714469198885E-004
 1.7259999999999933E-006,-7.5011125495501720E-004
 1.7359999999999932E-006,-7.4084506902292785E-004
 1.7459999999999931E-006,-7.3103877341926010E-004
 1.7559999999999930E-006,-7.2062727733349173E-004
 1.7659999999999929E-006,-7.0969115287533059E-004
 1.7759999999999928E-006,-6.9816669243162577E-004
 1.7859999999999927E-006,-6.8613483203080810E-004
 1.7959999999999926E-006,-6.7353321723332164E-004
 1.8059999999999925E-006,-6.6044312359880863E-004
 1.8159999999999924E-006,-6.4680351720810235E-004
 1.8259999999999923E-006,-6.3269598613124108E-004
 1.8359999999999922E-006,-6.1806078177766000E-004
 1.8459999999999922E-006,-6.0297977516867883E-004
 1.8559999999999921E-006,-5.8739446541050005E-004
 1.8659999999999920E-006,-5.7138697448120526E-004
 1.8759999999999919E-006,-5.5490000921820594E-004
 1.8859999999999918E-006,-5.3801590823677982E-004
 1.8959999999999917E-006,-5.2067854391988071E-004
 1.9059999999999916E-006,-5.0297043499287792E-004
 1.9159999999999915E-006,-4.8483657509913297E-004
 1.9259999999999914E-006,-4.6635962446377373E-004
 1.9359999999999913E-006,-4.4748565173320220E-004
 1.9459999999999912E-006,-4.2829741806946556E-004
 1.9559999999999911E-006,-4.0874201902586609E-004
 1.9659999999999910E-006,-3.8890227432271114E-004
 1.9759999999999909E-006,-3.6872625662451915E-004
 1.9859999999999908E-006,-3.4829680015772860E-004
 1.9959999999999907E-006,-3.2756290334746269E-004
 2.0059999999999906E-006,-3.0660736934807244E-004
 2.0159999999999905E-006,-2.8538006958929809E-004
 2.0259999999999904E-006,-2.6396372920117962E-004
 2.0359999999999903E-006,-2.4230903861068034E-004
 2.0459999999999902E-006,-2.2049859675369528E-004
 2.0559999999999901E-006,-1.9848385795342435E-004
 2.0659999999999900E-006,-1.7634724572423565E-004
 2.0759999999999899E-006,-1.5404092225246703E-004
 2.0859999999999899E-006,-1.3164708550918909E-004
 2.0959999999999898E-006,-1.0911854874308548E-004
 2.1059999999999897E-006,-8.6537233531781154E-005
 2.1159999999999896E-006,-6.3856546784582055E-005
 2.1259999999999895E-006,-4.1158082275343590E-005
 2.1359999999999894E-006,-1.8395782740062032E-005
 2.1459999999999893E-006, 4.3491376517856246E-006
 2.1559999999999892E-006, 2.7122258433341898E-005
 2.1659999999999891E-006, 4.9842797059641238E-005
 2.1759999999999890E-006, 7.2555913519614120E-005
 2.1859999999999889E-006, 9.5181308960645163E-005
 2.1959999999999888E-006, 1.1776378193363704E-004
