Groups:
Group =, ADC_A12, ADC_A11, ADC_A10, ADC_A9, ADC_A8, ADC_A7, ADC_A6, ADC_A5, ADC_A4, ADC_A3, ADC_A2, ADC_A1,  binary

Data:
time unit: us, Group, ADC_A12, ADC_A11, ADC_A10, ADC_A9, ADC_A8, ADC_A7, ADC_A6, ADC_A5, ADC_A4, ADC_A3, ADC_A2, ADC_A1, 
0, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, 
1329, 100101100110, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
1330, 100101001111, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 
1331, 100101000000, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
1332, 100100010110, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
1333, 100011110010, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
1334, 100011100010, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
1335, 100010110110, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
1336, 100010100101, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 
1337, 100010011001, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
1338, 100010000111, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 
1339, 100001100111, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
1340, 100001000110, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
1341, 100000111111, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
1342, 100000010110, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
1343, 100000010001, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
1344, 011111110010, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
1345, 011111011001, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
1346, 011111011100, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
1347, 011111001110, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
1348, 011111000110, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
1349, 011111001000, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
1350, 011111001000, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
1351, 011110111000, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
1352, 011111010000, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
1353, 011111001001, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
1354, 011110110111, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 
1355, 011111001110, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
1356, 011111000101, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 
1357, 011111001110, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
1358, 011111011101, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
1359, 011111011110, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
1360, 011111110110, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
1361, 011111101101, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 
1362, 100000000001, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
1363, 011111110011, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
1364, 011111111100, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
1365, 100000001110, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
1366, 100000001000, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
1367, 011111111111, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1368, 011111111011, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
1369, 011111100011, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
1370, 011111001110, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
1371, 011101110001, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 
1372, 011110101111, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 
1373, 011100100101, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
1374, 011100100111, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
1375, 011100000001, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
1376, 011010100111, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 
1377, 011011000001, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 
1378, 011001110111, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 
1379, 011001010110, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
1380, 011001011001, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
1381, 011000100111, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
1382, 011000110001, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 
1383, 011000110100, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
1384, 011000011010, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
1385, 011001010110, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
1386, 011001000100, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
1387, 011001111001, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 
1388, 011010001100, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1389, 011010100100, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
1390, 011011100100, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
1391, 011011101001, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
1392, 011100101000, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
1393, 011100111110, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
1394, 011101010111, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
1395, 011110010010, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
1396, 011110101101, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 
1397, 011110110110, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
1398, 011111100010, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
1399, 011111110001, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
1400, 100000001111, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1401, 100000011001, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 
1402, 100000100010, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
1403, 100000011111, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 
1404, 100000101001, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
1405, 100000111111, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
1406, 100000100011, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 
1407, 100000111111, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
1408, 100000110000, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
1409, 100000100100, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
1410, 100000110011, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
1411, 100000101001, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
1412, 100000101011, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
1413, 100000110000, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
1414, 100000111111, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
1415, 100000111000, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
1416, 100001010100, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
1417, 100000111011, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 
1418, 100001101110, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
1419, 100001100111, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
1420, 100001101001, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
1421, 100010001111, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 
1422, 100010001000, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
1423, 100010110001, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 
1424, 100010100111, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 
1425, 100011000011, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 
1426, 100011000100, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
1427, 100011001100, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
1428, 100011100101, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
1429, 100011010001, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
1430, 100011101101, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
1431, 100011111100, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
1432, 100011110111, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
1433, 100011110000, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
1434, 100011100101, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
1435, 100011101111, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
1436, 100100001001, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
1437, 100100110001, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 
1438, 100100111111, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
1439, 100101100011, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
1440, 100101100000, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
1441, 100101101011, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
1442, 100101001100, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
1443, 100101001000, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
1444, 100100100100, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
1445, 100100000000, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1446, 100011111110, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
1447, 100011001010, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
1448, 100010110001, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 
1449, 100010100000, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
1450, 100001110100, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 
1451, 100001011000, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
1452, 100001011111, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
1453, 100001000000, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
1454, 100001000000, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
1455, 100000110100, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
1456, 011111110011, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
1457, 011111101000, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
1458, 011111001010, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
1459, 011111001001, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
1460, 011111001100, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
1461, 011111000110, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
1462, 011111000001, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 
1463, 011111100000, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
1464, 011111000010, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
1465, 011110111000, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
1466, 011110111111, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 
1467, 011111000100, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
1468, 011111001001, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
1469, 011111011010, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
1470, 011111100001, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 
1471, 011111010100, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
1472, 011111100100, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
1473, 011111010110, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
1474, 011111101001, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
1475, 011111101110, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
1476, 011111111110, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
1477, 100000100010, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
1478, 011111111001, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
1479, 100000001001, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
1480, 100000000010, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
1481, 011111100100, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
1482, 011111010111, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 
1483, 011110111101, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
1484, 011110000111, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
1485, 011101001101, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 
1486, 011101010101, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
1487, 011100000010, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
1488, 011011010101, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
1489, 011010111111, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 
1490, 011001111011, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 
1491, 011010000010, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
1492, 011001010010, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
1493, 011000110100, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
1494, 011001000010, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
1495, 011000011000, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
1496, 011000111101, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 
1497, 011000111100, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
1498, 011000111110, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
1499, 011001101000, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
1500, 011001110001, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
1501, 011010101011, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 
1502, 011010110011, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 
1503, 011011101001, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
1504, 011100010101, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
1505, 011100100001, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
1506, 011101001111, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 
1507, 011101110101, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 
1508, 011110010110, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
1509, 011111001010, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
1510, 011111010001, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 
1511, 011111101010, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
1512, 100000001011, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
1513, 011111111011, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
1514, 100000011101, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
1515, 100000100111, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
1516, 100000100011, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 
1517, 100000110110, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
1518, 100000110011, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
1519, 100000101001, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
1520, 100000110101, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
1521, 100000100100, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
1522, 100000110111, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 
1523, 100000010100, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
1524, 100001000101, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
1525, 100000110010, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
1526, 100000110011, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
1527, 100000111101, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 
1528, 100000110010, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
1529, 100001000111, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
1530, 100001010110, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
1531, 100001101101, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
1532, 100001100110, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
1533, 100010010001, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
1534, 100010000110, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
1535, 100010010111, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 
1536, 100010100010, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
1537, 100010100001, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 
1538, 100011010101, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
1539, 100011001100, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
1540, 100011011011, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
1541, 100011011111, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
1542, 100011101000, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
1543, 100011100000, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
1544, 100011101110, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
1545, 100011101011, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
1546, 100100001110, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
1547, 100011101101, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
1548, 100011111101, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
1549, 100100101011, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
1550, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
1551, 100101010000, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
1552, 100101011101, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 
1553, 100101100110, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
1554, 100101100111, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
1555, 100101010000, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
1556, 100101000101, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 
1557, 100100010100, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
1558, 100011110011, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
1559, 100011010111, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
1560, 100010111001, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 
1561, 100010100111, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 
1562, 100010001111, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 
1563, 100010001100, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1564, 100001100010, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
1565, 100001011000, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
1566, 100000110101, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
1567, 100000101010, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
1568, 100000001111, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1569, 011111101010, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
1570, 011111100011, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
1571, 011111001110, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
1572, 011111001110, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
1573, 011111001001, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
1574, 011110111111, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 
1575, 011111000111, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
1576, 011111001000, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
1577, 011111000011, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 
1578, 011111001011, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 
1579, 011111000110, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
1580, 011111001100, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
1581, 011111001100, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
1582, 011111011001, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
1583, 011111011010, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
1584, 011111001011, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 
1585, 011111111001, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
1586, 011111110101, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
1587, 011111110010, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
1588, 011111111110, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
1589, 011111111101, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
1590, 100000010010, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
1591, 100000000101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
1592, 011111110101, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
1593, 100000000010, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
1594, 011111100011, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
1595, 011111001110, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
1596, 011110000001, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 
1597, 011110101000, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
1598, 011100111001, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
1599, 011100010101, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
1600, 011100000011, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 
1601, 011010011011, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
1602, 011010111000, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
1603, 011010001111, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 
1604, 011000111000, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
1605, 011001100101, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 
1606, 011000101010, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
1607, 011000101101, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
1608, 011000110101, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
1609, 011000100010, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
1610, 011001001011, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
1611, 011001001000, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
1612, 011010001011, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
1613, 011001111011, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 
1614, 011010101000, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 
1615, 011011011111, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
1616, 011011101111, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
1617, 011100010100, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
1618, 011100111100, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
1619, 011101101000, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
1620, 011110001101, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 
