in s,C2 in V
-9.264640E-05,-3.01484E+00
-9.264560E-05,-2.62422E+00
-9.264480E-05,-2.42891E+00
-9.264400E-05,-2.62422E+00
-9.264320E-05,-1.64766E+00
-9.264240E-05,-2.42891E+00
-9.264160E-05,-2.81953E+00
-9.264080E-05,-3.01484E+00
-9.264000E-05,-2.23359E+00
-9.263920E-05,-2.03828E+00
-9.263840E-05,-2.81953E+00
-9.263760E-05,-2.42891E+00
-9.263680E-05,-3.40547E+00
-9.263600E-05,-2.81953E+00
-9.263520E-05,-3.60078E+00
-9.263440E-05,-3.21016E+00
-9.263360E-05,-3.99141E+00
-9.263280E-05,-3.60078E+00
-9.263200E-05,-3.60078E+00
-9.263120E-05,-3.40547E+00
-9.263040E-05,-3.40547E+00
-9.262960E-05,-3.79609E+00
-9.262880E-05,-4.38203E+00
-9.262800E-05,-3.01484E+00
-9.262720E-05,-3.01484E+00
-9.262640E-05,-3.40547E+00
-9.262560E-05,-3.40547E+00
-9.262480E-05,-3.40547E+00
-9.262400E-05,-3.01484E+00
-9.262320E-05,-3.01484E+00
-9.262240E-05,-4.18672E+00
-9.262160E-05,-3.01484E+00
-9.262080E-05,-3.60078E+00
-9.262000E-05,-3.40547E+00
-9.261920E-05,-4.18672E+00
-9.261840E-05,-4.38203E+00
-9.261760E-05,-4.57734E+00
-9.261680E-05,-4.57734E+00
-9.261600E-05,-4.57734E+00
-9.261520E-05,-4.96797E+00
-9.261440E-05,-4.57734E+00
-9.261360E-05,-5.35859E+00
-9.261280E-05,-5.16328E+00
-9.261200E-05,-5.16328E+00
-9.261120E-05,-5.16328E+00
-9.261040E-05,-4.38203E+00
-9.260960E-05,-4.77266E+00
-9.260880E-05,-4.57734E+00
-9.260800E-05,-4.38203E+00
-9.260720E-05,-4.96797E+00
-9.260640E-05,-4.96797E+00
-9.260560E-05,-5.16328E+00
-9.260480E-05,-5.55391E+00
-9.260400E-05,-5.16328E+00
-9.260320E-05,-4.96797E+00
-9.260240E-05,-3.99141E+00
-9.260160E-05,-4.57734E+00
-9.260080E-05,-4.77266E+00
-9.260000E-05,-4.96797E+00
-9.259920E-05,-3.99141E+00
-9.259840E-05,-4.96797E+00
-9.259760E-05,-4.57734E+00
-9.259680E-05,-5.16328E+00
-9.259600E-05,-5.35859E+00
-9.259520E-05,-5.35859E+00
-9.259440E-05,-5.35859E+00
-9.259360E-05,-5.74922E+00
-9.259280E-05,-6.33516E+00
-9.259200E-05,-6.53047E+00
-9.259120E-05,-5.74922E+00
-9.259040E-05,-6.92109E+00
-9.258960E-05,-6.33516E+00
-9.258880E-05,-6.33516E+00
-9.258800E-05,-5.74922E+00
-9.258720E-05,-5.74922E+00
-9.258640E-05,-5.74922E+00
-9.258560E-05,-6.33516E+00
-9.258480E-05,-5.74922E+00
-9.258400E-05,-6.33516E+00
-9.258320E-05,-5.35859E+00
-9.258240E-05,-6.13984E+00
-9.258160E-05,-5.94453E+00
-9.258080E-05,-7.11641E+00
-9.258000E-05,-6.92109E+00
-9.257920E-05,-7.31172E+00
-9.257840E-05,-6.92109E+00
-9.257760E-05,-7.50703E+00
-9.257680E-05,-6.72578E+00
-9.257600E-05,-6.92109E+00
-9.257520E-05,-7.11641E+00
-9.257440E-05,-6.53047E+00
-9.257360E-05,-6.53047E+00
-9.257280E-05,-6.33516E+00
-9.257200E-05,-5.94453E+00
-9.257120E-05,-7.31172E+00
-9.257040E-05,-7.31172E+00
-9.256960E-05,-7.50703E+00
-9.256880E-05,-8.09297E+00
-9.256800E-05,-8.67891E+00
-9.256720E-05,-7.89766E+00
-9.256640E-05,-7.89766E+00
-9.256560E-05,-7.50703E+00
-9.256480E-05,-7.50703E+00
-9.256400E-05,-7.31172E+00
-9.256320E-05,-7.11641E+00
-9.256240E-05,-6.92109E+00
-9.256160E-05,-7.50703E+00
-9.256080E-05,-7.50703E+00
-9.256000E-05,-7.70234E+00
-9.255920E-05,-7.89766E+00
-9.255840E-05,-8.48359E+00
-9.255760E-05,-7.70234E+00
-9.255680E-05,-8.48359E+00
-9.255600E-05,-8.28828E+00
-9.255520E-05,-9.26484E+00
-9.255440E-05,-8.87422E+00
-9.255360E-05,-9.46016E+00
-9.255280E-05,-8.48359E+00
-9.255200E-05,-9.26484E+00
-9.255120E-05,-8.48359E+00
-9.255040E-05,-8.87422E+00
-9.254960E-05,-8.67891E+00
-9.254880E-05,-8.48359E+00
-9.254800E-05,-9.26484E+00
-9.254720E-05,-8.09297E+00
-9.254640E-05,-8.09297E+00
-9.254560E-05,-7.89766E+00
-9.254480E-05,-7.31172E+00
-9.254400E-05,-7.50703E+00
-9.254320E-05,-7.50703E+00
-9.254240E-05,-7.89766E+00
-9.254160E-05,-8.67891E+00
-9.254080E-05,-9.06953E+00
-9.254000E-05,-9.06953E+00
-9.253920E-05,-9.46016E+00
-9.253840E-05,-8.28828E+00
-9.253760E-05,-8.28828E+00
-9.253680E-05,-7.31172E+00
-9.253600E-05,-7.31172E+00
-9.253520E-05,-6.53047E+00
-9.253440E-05,-7.31172E+00
-9.253360E-05,-7.11641E+00
-9.253280E-05,-7.31172E+00
-9.253200E-05,-7.50703E+00
-9.253120E-05,-7.50703E+00
-9.253040E-05,-8.67891E+00
-9.252960E-05,-8.67891E+00
-9.252880E-05,-8.67891E+00
-9.252800E-05,-9.46016E+00
-9.252720E-05,-9.85078E+00
-9.252640E-05,-1.06320E+01
-9.252560E-05,-1.12180E+01
-9.252480E-05,-1.04367E+01
-9.252400E-05,-1.04367E+01
-9.252320E-05,-1.10227E+01
-9.252240E-05,-1.06320E+01
-9.252160E-05,-1.08273E+01
-9.252080E-05,-1.16086E+01
-9.252000E-05,-1.14133E+01
-9.251920E-05,-1.04367E+01
-9.251840E-05,-1.02414E+01
-9.251760E-05,-1.00461E+01
-9.251680E-05,-9.85078E+00
-9.251600E-05,-9.65547E+00
-9.251520E-05,-1.00461E+01
-9.251440E-05,-1.02414E+01
-9.251360E-05,-1.14133E+01
-9.251280E-05,-1.14133E+01
-9.251200E-05,-1.23898E+01
-9.251120E-05,-1.25852E+01
-9.251040E-05,-1.33664E+01
-9.250960E-05,-1.21945E+01
-9.250880E-05,-1.19992E+01
-9.250800E-05,-1.16086E+01
-9.250720E-05,-1.14133E+01
-9.250640E-05,-1.10227E+01
-9.250560E-05,-1.18039E+01
-9.250480E-05,-1.16086E+01
-9.250400E-05,-1.12180E+01
-9.250320E-05,-1.12180E+01
-9.250240E-05,-1.19992E+01
-9.250160E-05,-1.10227E+01
-9.250080E-05,-1.14133E+01
-9.250000E-05,-1.10227E+01
-9.249920E-05,-1.10227E+01
-9.249840E-05,-1.10227E+01
-9.249760E-05,-1.14133E+01
-9.249680E-05,-1.06320E+01
-9.249600E-05,-1.04367E+01
-9.249520E-05,-9.06953E+00
-9.249440E-05,-1.02414E+01
-9.249360E-05,-9.65547E+00
-9.249280E-05,-1.04367E+01
-9.249200E-05,-1.00461E+01
-9.249120E-05,-1.02414E+01
-9.249040E-05,-1.04367E+01
-9.248960E-05,-9.85078E+00
-9.248880E-05,-1.08273E+01
-9.248800E-05,-1.21945E+01
-9.248720E-05,-1.14133E+01
-9.248640E-05,-1.14133E+01
-9.248560E-05,-1.19992E+01
-9.248480E-05,-1.21945E+01
-9.248400E-05,-1.23898E+01
-9.248320E-05,-1.25852E+01
-9.248240E-05,-1.25852E+01
-9.248160E-05,-1.27805E+01
-9.248080E-05,-1.25852E+01
-9.248000E-05,-1.18039E+01
-9.247920E-05,-1.16086E+01
-9.247840E-05,-1.19992E+01
-9.247760E-05,-1.18039E+01
-9.247680E-05,-1.18039E+01
-9.247600E-05,-1.23898E+01
-9.247520E-05,-1.29758E+01
-9.247440E-05,-1.23898E+01
-9.247360E-05,-1.27805E+01
-9.247280E-05,-1.31711E+01
-9.247200E-05,-1.35617E+01
-9.247120E-05,-1.31711E+01
-9.247040E-05,-1.35617E+01
-9.246960E-05,-1.35617E+01
-9.246880E-05,-1.45383E+01
-9.246800E-05,-1.33664E+01
-9.246720E-05,-1.35617E+01
-9.246640E-05,-1.33664E+01
-9.246560E-05,-1.35617E+01
-9.246480E-05,-1.39523E+01
-9.246400E-05,-1.37570E+01
-9.246320E-05,-1.37570E+01
-9.246240E-05,-1.41477E+01
-9.246160E-05,-1.29758E+01
-9.246080E-05,-1.41477E+01
-9.246000E-05,-1.35617E+01
-9.245920E-05,-1.35617E+01
-9.245840E-05,-1.35617E+01
-9.245760E-05,-1.37570E+01
-9.245680E-05,-1.39523E+01
-9.245600E-05,-1.41477E+01
-9.245520E-05,-1.37570E+01
-9.245440E-05,-1.37570E+01
-9.245360E-05,-1.33664E+01
-9.245280E-05,-1.35617E+01
-9.245200E-05,-1.29758E+01
-9.245120E-05,-1.29758E+01
-9.245040E-05,-1.27805E+01
-9.244960E-05,-1.31711E+01
-9.244880E-05,-1.29758E+01
-9.244800E-05,-1.41477E+01
-9.244720E-05,-1.37570E+01
-9.244640E-05,-1.43430E+01
-9.244560E-05,-1.53195E+01
-9.244480E-05,-1.45383E+01
-9.244400E-05,-1.45383E+01
-9.244320E-05,-1.51242E+01
-9.244240E-05,-1.39523E+01
-9.244160E-05,-1.41477E+01
-9.244080E-05,-1.39523E+01
-9.244000E-05,-1.39523E+01
-9.243920E-05,-1.43430E+01
-9.243840E-05,-1.39523E+01
-9.243760E-05,-1.35617E+01
-9.243680E-05,-1.43430E+01
-9.243600E-05,-1.33664E+01
-9.243520E-05,-1.37570E+01
-9.243440E-05,-1.41477E+01
-9.243360E-05,-1.43430E+01
-9.243280E-05,-1.33664E+01
-9.243200E-05,-1.43430E+01
-9.243120E-05,-1.39523E+01
-9.243040E-05,-1.45383E+01
-9.242960E-05,-1.43430E+01
-9.242880E-05,-1.55148E+01
-9.242800E-05,-1.51242E+01
-9.242720E-05,-1.57102E+01
-9.242640E-05,-1.53195E+01
-9.242560E-05,-1.62961E+01
-9.242480E-05,-1.55148E+01
-9.242400E-05,-1.59055E+01
-9.242320E-05,-1.55148E+01
-9.242240E-05,-1.51242E+01
-9.242160E-05,-1.47336E+01
-9.242080E-05,-1.51242E+01
-9.242000E-05,-1.59055E+01
-9.241920E-05,-1.61008E+01
-9.241840E-05,-1.61008E+01
-9.241760E-05,-1.62961E+01
-9.241680E-05,-1.62961E+01
-9.241600E-05,-1.68820E+01
-9.241520E-05,-1.59055E+01
-9.241440E-05,-1.64914E+01
-9.241360E-05,-1.57102E+01
-9.241280E-05,-1.59055E+01
-9.241200E-05,-1.55148E+01
-9.241120E-05,-1.47336E+01
-9.241040E-05,-1.41477E+01
-9.240960E-05,-1.51242E+01
-9.240880E-05,-1.51242E+01
-9.240800E-05,-1.55148E+01
-9.240720E-05,-1.51242E+01
-9.240640E-05,-1.57102E+01
-9.240560E-05,-1.55148E+01
-9.240480E-05,-1.57102E+01
-9.240400E-05,-1.51242E+01
-9.240320E-05,-1.55148E+01
-9.240240E-05,-1.59055E+01
-9.240160E-05,-1.55148E+01
-9.240080E-05,-1.47336E+01
-9.240000E-05,-1.49289E+01
-9.239920E-05,-1.57102E+01
-9.239840E-05,-1.72727E+01
-9.239760E-05,-1.62961E+01
-9.239680E-05,-1.72727E+01
-9.239600E-05,-1.68820E+01
-9.239520E-05,-1.62961E+01
-9.239440E-05,-1.53195E+01
-9.239360E-05,-1.43430E+01
-9.239280E-05,-1.41477E+01
-9.239200E-05,-1.51242E+01
-9.239120E-05,-1.51242E+01
-9.239040E-05,-1.66867E+01
-9.238960E-05,-1.68820E+01
-9.238880E-05,-1.78586E+01
-9.238800E-05,-1.74680E+01
-9.238720E-05,-1.68820E+01
-9.238640E-05,-1.68820E+01
-9.238560E-05,-1.74680E+01
-9.238480E-05,-1.80539E+01
-9.238400E-05,-1.74680E+01
-9.238320E-05,-1.66867E+01
-9.238240E-05,-1.68820E+01
-9.238160E-05,-1.62961E+01
-9.238080E-05,-1.66867E+01
-9.238000E-05,-1.72727E+01
-9.237920E-05,-1.80539E+01
-9.237840E-05,-1.80539E+01
-9.237760E-05,-1.86398E+01
-9.237680E-05,-1.72727E+01
-9.237600E-05,-1.78586E+01
-9.237520E-05,-1.78586E+01
-9.237440E-05,-1.94211E+01
-9.237360E-05,-1.94211E+01
-9.237280E-05,-1.90305E+01
-9.237200E-05,-1.84445E+01
-9.237120E-05,-1.76633E+01
-9.237040E-05,-1.68820E+01
-9.236960E-05,-1.74680E+01
-9.236880E-05,-1.82492E+01
-9.236800E-05,-1.90305E+01
-9.236720E-05,-1.80539E+01
-9.236640E-05,-1.88352E+01
-9.236560E-05,-1.70773E+01
-9.236480E-05,-1.68820E+01
-9.236400E-05,-1.64914E+01
-9.236320E-05,-1.72727E+01
-9.236240E-05,-1.66867E+01
-9.236160E-05,-1.76633E+01
-9.236080E-05,-1.68820E+01
-9.236000E-05,-1.62961E+01
-9.235920E-05,-1.66867E+01
-9.235840E-05,-1.76633E+01
-9.235760E-05,-1.78586E+01
-9.235680E-05,-1.82492E+01
-9.235600E-05,-1.74680E+01
-9.235520E-05,-1.72727E+01
-9.235440E-05,-1.72727E+01
-9.235360E-05,-1.78586E+01
-9.235280E-05,-1.72727E+01
-9.235200E-05,-1.80539E+01
-9.235120E-05,-1.84445E+01
-9.235040E-05,-1.88352E+01
-9.234960E-05,-1.84445E+01
-9.234880E-05,-1.80539E+01
-9.234800E-05,-1.74680E+01
-9.234720E-05,-1.78586E+01
-9.234640E-05,-1.78586E+01
-9.234560E-05,-1.80539E+01
-9.234480E-05,-1.78586E+01
-9.234400E-05,-1.84445E+01
-9.234320E-05,-1.72727E+01
-9.234240E-05,-1.78586E+01
-9.234160E-05,-1.70773E+01
-9.234080E-05,-1.80539E+01
-9.234000E-05,-1.88352E+01
-9.233920E-05,-2.00070E+01
-9.233840E-05,-2.07883E+01
-9.233760E-05,-2.17648E+01
-9.233680E-05,-2.09836E+01
-9.233600E-05,-1.94211E+01
-9.233520E-05,-1.86398E+01
-9.233440E-05,-1.92258E+01
-9.233360E-05,-1.86398E+01
-9.233280E-05,-1.94211E+01
-9.233200E-05,-1.86398E+01
-9.233120E-05,-1.84445E+01
-9.233040E-05,-1.80539E+01
-9.232960E-05,-1.86398E+01
-9.232880E-05,-1.90305E+01
-9.232800E-05,-2.05930E+01
-9.232720E-05,-2.00070E+01
-9.232640E-05,-2.00070E+01
-9.232560E-05,-2.00070E+01
-9.232480E-05,-2.05930E+01
-9.232400E-05,-2.00070E+01
-9.232320E-05,-1.90305E+01
-9.232240E-05,-1.98117E+01
-9.232160E-05,-1.96164E+01
-9.232080E-05,-1.86398E+01
-9.232000E-05,-1.96164E+01
-9.231920E-05,-2.03977E+01
-9.231840E-05,-2.02023E+01
-9.231760E-05,-2.03977E+01
-9.231680E-05,-2.00070E+01
-9.231600E-05,-1.96164E+01
-9.231520E-05,-1.98117E+01
-9.231440E-05,-1.92258E+01
-9.231360E-05,-1.88352E+01
-9.231280E-05,-1.86398E+01
-9.231200E-05,-1.84445E+01
-9.231120E-05,-1.78586E+01
-9.231040E-05,-1.86398E+01
-9.230960E-05,-1.96164E+01
-9.230880E-05,-2.02023E+01
-9.230800E-05,-1.90305E+01
-9.230720E-05,-1.94211E+01
-9.230640E-05,-1.92258E+01
-9.230560E-05,-1.92258E+01
-9.230480E-05,-2.00070E+01
-9.230400E-05,-1.94211E+01
-9.230320E-05,-1.90305E+01
-9.230240E-05,-2.02023E+01
-9.230160E-05,-1.94211E+01
-9.230080E-05,-1.96164E+01
-9.230000E-05,-1.96164E+01
-9.229920E-05,-2.09836E+01
-9.229840E-05,-2.03977E+01
-9.229760E-05,-2.03977E+01
-9.229680E-05,-2.03977E+01
-9.229600E-05,-2.07883E+01
-9.229520E-05,-2.03977E+01
-9.229440E-05,-1.96164E+01
-9.229360E-05,-1.98117E+01
-9.229280E-05,-2.00070E+01
-9.229200E-05,-1.96164E+01
-9.229120E-05,-1.94211E+01
-9.229040E-05,-2.02023E+01
-9.228960E-05,-2.13742E+01
-9.228880E-05,-2.03977E+01
-9.228800E-05,-2.11789E+01
-9.228720E-05,-2.07883E+01
-9.228640E-05,-2.07883E+01
-9.228560E-05,-2.05930E+01
-9.228480E-05,-2.05930E+01
-9.228400E-05,-2.07883E+01
-9.228320E-05,-2.09836E+01
-9.228240E-05,-2.09836E+01
-9.228160E-05,-2.11789E+01
-9.228080E-05,-2.19602E+01
-9.228000E-05,-2.21555E+01
-9.227920E-05,-2.15695E+01
-9.227840E-05,-2.21555E+01
-9.227760E-05,-2.11789E+01
-9.227680E-05,-2.02023E+01
-9.227600E-05,-1.98117E+01
-9.227520E-05,-1.98117E+01
-9.227440E-05,-1.94211E+01
-9.227360E-05,-2.00070E+01
-9.227280E-05,-2.03977E+01
-9.227200E-05,-2.02023E+01
-9.227120E-05,-2.09836E+01
-9.227040E-05,-2.21555E+01
-9.226960E-05,-2.19602E+01
-9.226880E-05,-2.23508E+01
-9.226800E-05,-2.27414E+01
-9.226720E-05,-2.11789E+01
-9.226640E-05,-2.11789E+01
-9.226560E-05,-2.03977E+01
-9.226480E-05,-1.94211E+01
-9.226400E-05,-1.96164E+01
-9.226320E-05,-1.90305E+01
-9.226240E-05,-2.00070E+01
-9.226160E-05,-1.96164E+01
-9.226080E-05,-2.03977E+01
-9.226000E-05,-2.02023E+01
-9.225920E-05,-2.15695E+01
-9.225840E-05,-2.19602E+01
-9.225760E-05,-2.21555E+01
-9.225680E-05,-2.21555E+01
-9.225600E-05,-2.17648E+01
-9.225520E-05,-2.19602E+01
-9.225440E-05,-2.11789E+01
-9.225360E-05,-2.13742E+01
-9.225280E-05,-2.13742E+01
-9.225200E-05,-2.15695E+01
-9.225120E-05,-2.19602E+01
-9.225040E-05,-2.13742E+01
-9.224960E-05,-2.13742E+01
-9.224880E-05,-2.07883E+01
-9.224800E-05,-2.05930E+01
-9.224720E-05,-2.02023E+01
-9.224640E-05,-2.02023E+01
-9.224560E-05,-1.96164E+01
-9.224480E-05,-2.07883E+01
-9.224400E-05,-2.09836E+01
-9.224320E-05,-2.15695E+01
-9.224240E-05,-2.21555E+01
-9.224160E-05,-2.35227E+01
-9.224080E-05,-2.39133E+01
-9.224000E-05,-2.43039E+01
-9.223920E-05,-2.37180E+01
-9.223840E-05,-2.33273E+01
-9.223760E-05,-2.33273E+01
-9.223680E-05,-2.29367E+01
-9.223600E-05,-2.19602E+01
-9.223520E-05,-2.19602E+01
-9.223440E-05,-2.07883E+01
-9.223360E-05,-2.11789E+01
-9.223280E-05,-2.13742E+01
-9.223200E-05,-2.19602E+01
-9.223120E-05,-2.19602E+01
-9.223040E-05,-2.21555E+01
-9.222960E-05,-2.19602E+01
-9.222880E-05,-2.21555E+01
-9.222800E-05,-2.15695E+01
-9.222720E-05,-2.11789E+01
-9.222640E-05,-2.13742E+01
-9.222560E-05,-2.11789E+01
-9.222480E-05,-2.17648E+01
-9.222400E-05,-2.11789E+01
-9.222320E-05,-2.09836E+01
-9.222240E-05,-2.21555E+01
-9.222160E-05,-2.25461E+01
-9.222080E-05,-2.17648E+01
-9.222000E-05,-2.19602E+01
-9.221920E-05,-2.25461E+01
-9.221840E-05,-2.15695E+01
-9.221760E-05,-2.13742E+01
-9.221680E-05,-2.05930E+01
-9.221600E-05,-2.05930E+01
-9.221520E-05,-2.11789E+01
-9.221440E-05,-2.17648E+01
-9.221360E-05,-2.23508E+01
-9.221280E-05,-2.27414E+01
-9.221200E-05,-2.29367E+01
-9.221120E-05,-2.29367E+01
-9.221040E-05,-2.29367E+01
-9.220960E-05,-2.27414E+01
-9.220880E-05,-2.25461E+01
-9.220800E-05,-2.23508E+01
-9.220720E-05,-2.23508E+01
-9.220640E-05,-2.15695E+01
-9.220560E-05,-2.13742E+01
-9.220480E-05,-2.15695E+01
-9.220400E-05,-2.15695E+01
-9.220320E-05,-2.23508E+01
-9.220240E-05,-2.21555E+01
-9.220160E-05,-2.27414E+01
-9.220080E-05,-2.31320E+01
-9.220000E-05,-2.31320E+01
-9.219920E-05,-2.23508E+01
-9.219840E-05,-2.29367E+01
-9.219760E-05,-2.37180E+01
-9.219680E-05,-2.35227E+01
-9.219600E-05,-2.35227E+01
-9.219520E-05,-2.37180E+01
-9.219440E-05,-2.29367E+01
-9.219360E-05,-2.29367E+01
-9.219280E-05,-2.29367E+01
-9.219200E-05,-2.33273E+01
-9.219120E-05,-2.29367E+01
-9.219040E-05,-2.27414E+01
-9.218960E-05,-2.27414E+01
-9.218880E-05,-2.19602E+01
-9.218800E-05,-2.13742E+01
-9.218720E-05,-2.21555E+01
-9.218640E-05,-2.27414E+01
-9.218560E-05,-2.29367E+01
-9.218480E-05,-2.35227E+01
-9.218400E-05,-2.37180E+01
-9.218320E-05,-2.39133E+01
-9.218240E-05,-2.46945E+01
-9.218160E-05,-2.39133E+01
-9.218080E-05,-2.39133E+01
-9.218000E-05,-2.31320E+01
-9.217920E-05,-2.27414E+01
-9.217840E-05,-2.21555E+01
-9.217760E-05,-2.21555E+01
-9.217680E-05,-2.15695E+01
-9.217600E-05,-2.11789E+01
-9.217520E-05,-2.09836E+01
-9.217440E-05,-2.19602E+01
-9.217360E-05,-2.19602E+01
-9.217280E-05,-2.25461E+01
-9.217200E-05,-2.27414E+01
-9.217120E-05,-2.35227E+01
-9.217040E-05,-2.23508E+01
-9.216960E-05,-2.23508E+01
-9.216880E-05,-2.27414E+01
-9.216800E-05,-2.25461E+01
-9.216720E-05,-2.33273E+01
-9.216640E-05,-2.35227E+01
-9.216560E-05,-2.25461E+01
-9.216480E-05,-2.35227E+01
-9.216400E-05,-2.35227E+01
-9.216320E-05,-2.41086E+01
-9.216240E-05,-2.37180E+01
-9.216160E-05,-2.39133E+01
-9.216080E-05,-2.29367E+01
-9.216000E-05,-2.29367E+01
-9.215920E-05,-2.17648E+01
-9.215840E-05,-2.17648E+01
-9.215760E-05,-2.13742E+01
-9.215680E-05,-2.19602E+01
-9.215600E-05,-2.21555E+01
-9.215520E-05,-2.29367E+01
-9.215440E-05,-2.29367E+01
-9.215360E-05,-2.37180E+01
-9.215280E-05,-2.39133E+01
-9.215200E-05,-2.37180E+01
-9.215120E-05,-2.35227E+01
-9.215040E-05,-2.33273E+01
-9.214960E-05,-2.29367E+01
-9.214880E-05,-2.31320E+01
-9.214800E-05,-2.27414E+01
-9.214720E-05,-2.29367E+01
-9.214640E-05,-2.17648E+01
-9.214560E-05,-2.23508E+01
-9.214480E-05,-2.25461E+01
-9.214400E-05,-2.29367E+01
-9.214320E-05,-2.31320E+01
-9.214240E-05,-2.31320E+01
-9.214160E-05,-2.29367E+01
-9.214080E-05,-2.29367E+01
-9.214000E-05,-2.27414E+01
-9.213920E-05,-2.23508E+01
-9.213840E-05,-2.23508E+01
-9.213760E-05,-2.27414E+01
-9.213680E-05,-2.29367E+01
-9.213600E-05,-2.31320E+01
-9.213520E-05,-2.31320E+01
-9.213440E-05,-2.39133E+01
-9.213360E-05,-2.39133E+01
-9.213280E-05,-2.29367E+01
-9.213200E-05,-2.33273E+01
-9.213120E-05,-2.35227E+01
-9.213040E-05,-2.35227E+01
-9.212960E-05,-2.31320E+01
-9.212880E-05,-2.29367E+01
-9.212800E-05,-2.29367E+01
-9.212720E-05,-2.25461E+01
-9.212640E-05,-2.27414E+01
-9.212560E-05,-2.31320E+01
-9.212480E-05,-2.31320E+01
-9.212400E-05,-2.31320E+01
-9.212320E-05,-2.41086E+01
-9.212240E-05,-2.29367E+01
-9.212160E-05,-2.37180E+01
-9.212080E-05,-2.33273E+01
-9.212000E-05,-2.29367E+01
-9.211920E-05,-2.33273E+01
-9.211840E-05,-2.25461E+01
-9.211760E-05,-2.23508E+01
-9.211680E-05,-2.33273E+01
-9.211600E-05,-2.31320E+01
-9.211520E-05,-2.33273E+01
-9.211440E-05,-2.27414E+01
-9.211360E-05,-2.31320E+01
-9.211280E-05,-2.31320E+01
-9.211200E-05,-2.25461E+01
-9.211120E-05,-2.23508E+01
-9.211040E-05,-2.33273E+01
-9.210960E-05,-2.35227E+01
-9.210880E-05,-2.29367E+01
-9.210800E-05,-2.29367E+01
-9.210720E-05,-2.37180E+01
-9.210640E-05,-2.33273E+01
-9.210560E-05,-2.39133E+01
-9.210480E-05,-2.39133E+01
-9.210400E-05,-2.39133E+01
-9.210320E-05,-2.39133E+01
-9.210240E-05,-2.43039E+01
-9.210160E-05,-2.39133E+01
-9.210080E-05,-2.31320E+01
-9.210000E-05,-2.23508E+01
-9.209920E-05,-2.23508E+01
-9.209840E-05,-2.23508E+01
-9.209760E-05,-2.23508E+01
-9.209680E-05,-2.29367E+01
-9.209600E-05,-2.29367E+01
-9.209520E-05,-2.27414E+01
-9.209440E-05,-2.31320E+01
-9.209360E-05,-2.29367E+01
-9.209280E-05,-2.29367E+01
-9.209200E-05,-2.31320E+01
-9.209120E-05,-2.33273E+01
-9.209040E-05,-2.25461E+01
-9.208960E-05,-2.31320E+01
-9.208880E-05,-2.25461E+01
-9.208800E-05,-2.35227E+01
-9.208720E-05,-2.33273E+01
-9.208640E-05,-2.39133E+01
-9.208560E-05,-2.31320E+01
-9.208480E-05,-2.35227E+01
-9.208400E-05,-2.35227E+01
-9.208320E-05,-2.35227E+01
-9.208240E-05,-2.27414E+01
-9.208160E-05,-2.29367E+01
-9.208080E-05,-2.21555E+01
-9.208000E-05,-2.21555E+01
-9.207920E-05,-2.21555E+01
-9.207840E-05,-2.25461E+01
-9.207760E-05,-2.27414E+01
-9.207680E-05,-2.37180E+01
-9.207600E-05,-2.31320E+01
-9.207520E-05,-2.37180E+01
-9.207440E-05,-2.41086E+01
-9.207360E-05,-2.39133E+01
-9.207280E-05,-2.41086E+01
-9.207200E-05,-2.35227E+01
-9.207120E-05,-2.35227E+01
-9.207040E-05,-2.27414E+01
-9.206960E-05,-2.25461E+01
-9.206880E-05,-2.23508E+01
-9.206800E-05,-2.23508E+01
-9.206720E-05,-2.23508E+01
-9.206640E-05,-2.27414E+01
-9.206560E-05,-2.29367E+01
-9.206480E-05,-2.25461E+01
-9.206400E-05,-2.31320E+01
-9.206320E-05,-2.27414E+01
-9.206240E-05,-2.27414E+01
-9.206160E-05,-2.23508E+01
-9.206080E-05,-2.23508E+01
-9.206000E-05,-2.21555E+01
-9.205920E-05,-2.31320E+01
-9.205840E-05,-2.29367E+01
-9.205760E-05,-2.33273E+01
-9.205680E-05,-2.31320E+01
-9.205600E-05,-2.37180E+01
-9.205520E-05,-2.29367E+01
-9.205440E-05,-2.33273E+01
-9.205360E-05,-2.27414E+01
-9.205280E-05,-2.25461E+01
-9.205200E-05,-2.25461E+01
-9.205120E-05,-2.21555E+01
-9.205040E-05,-2.23508E+01
-9.204960E-05,-2.25461E+01
-9.204880E-05,-2.23508E+01
-9.204800E-05,-2.27414E+01
-9.204720E-05,-2.27414E+01
-9.204640E-05,-2.31320E+01
-9.204560E-05,-2.41086E+01
-9.204480E-05,-2.35227E+01
-9.204400E-05,-2.29367E+01
-9.204320E-05,-2.25461E+01
-9.204240E-05,-2.29367E+01
-9.204160E-05,-2.25461E+01
-9.204080E-05,-2.21555E+01
-9.204000E-05,-2.23508E+01
-9.203920E-05,-2.23508E+01
-9.203840E-05,-2.27414E+01
-9.203760E-05,-2.31320E+01
-9.203680E-05,-2.27414E+01
-9.203600E-05,-2.27414E+01
-9.203520E-05,-2.25461E+01
-9.203440E-05,-2.31320E+01
-9.203360E-05,-2.25461E+01
-9.203280E-05,-2.35227E+01
-9.203200E-05,-2.29367E+01
-9.203120E-05,-2.23508E+01
-9.203040E-05,-2.27414E+01
-9.202960E-05,-2.27414E+01
-9.202880E-05,-2.31320E+01
-9.202800E-05,-2.29367E+01
-9.202720E-05,-2.41086E+01
-9.202640E-05,-2.35227E+01
-9.202560E-05,-2.35227E+01
