
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=10005
T,v(2)
 9.1600000000000074E-007, 2.2896507408628664E-006
 9.2600000000000075E-007, 2.0703114004764566E-006
 9.3600000000000076E-007, 1.8493235301527154E-006
 9.4600000000000077E-007, 1.6269338844269198E-006
 9.5600000000000067E-007, 1.4032407527395472E-006
 9.6600000000000058E-007, 1.1784929896903406E-006
 9.7600000000000048E-007, 9.5279072503329986E-007
 9.8600000000000039E-007, 7.2638437169853600E-007
 9.9600000000000029E-007, 4.9937535537303892E-007
 1.0060000000000002E-006, 2.7201510071635994E-007
 1.0160000000000001E-006, 4.4405780951654046E-008
 1.0260000000000000E-006,-1.8320071729790284E-007
 1.0359999999999999E-006,-4.1070202398053076E-007
 1.0459999999999998E-006,-6.3784634172900592E-007
 1.0559999999999997E-006,-8.6453165496677004E-007
 1.0659999999999996E-006,-1.0905068065405808E-006
 1.0759999999999995E-006,-1.3156706855337138E-006
 1.0859999999999994E-006,-1.5397733239883440E-006
 1.0959999999999993E-006,-1.7627150630006209E-006
 1.1059999999999992E-006,-1.9842476691048335E-006
 1.1159999999999991E-006,-2.2042734782276367E-006
 1.1259999999999990E-006,-2.4225465313102258E-006
 1.1359999999999989E-006,-2.6389716957028810E-006
 1.1459999999999989E-006,-2.8533058196060477E-006
 1.1559999999999988E-006,-3.0654568304924739E-006
 1.1659999999999987E-006,-3.2751849079532466E-006
 1.1759999999999986E-006,-3.4824015587420845E-006
 1.1859999999999985E-006,-3.6868708076209610E-006
 1.1959999999999984E-006,-3.8885082486270013E-006
 1.2059999999999983E-006,-4.0870822535220951E-006
 1.2159999999999982E-006,-4.2825129988927583E-006
 1.2259999999999981E-006,-4.4745736918170157E-006
 1.2359999999999980E-006,-4.6631895724185507E-006
 1.2459999999999979E-006,-4.8481391563752317E-006
 1.2559999999999978E-006,-5.0293532125607178E-006
 1.2659999999999977E-006,-5.2066160220308720E-006
 1.2759999999999976E-006,-5.3798643303990990E-006
 1.2859999999999975E-006,-5.5488886229504556E-006
 1.2959999999999974E-006,-5.7136320514106265E-006
 1.3059999999999973E-006,-5.8738917248521455E-006
 1.3159999999999972E-006,-6.0296176105319511E-006
 1.3259999999999971E-006,-6.1806138402697020E-006
 1.3359999999999970E-006,-6.3268375850452244E-006
 1.3459999999999969E-006,-6.4681003765441683E-006
 1.3559999999999968E-006,-6.6043669552246047E-006
 1.3659999999999967E-006,-6.7354566067441139E-006
 1.3759999999999967E-006,-6.8613419832197409E-006
 1.3859999999999966E-006,-6.9818504542704450E-006
 1.3959999999999965E-006,-7.0969629012143637E-006
 1.4059999999999964E-006,-7.2065150824779754E-006
 1.4159999999999963E-006,-7.3104964004952960E-006
 1.4259999999999962E-006,-7.4087512812546307E-006
 1.4359999999999961E-006,-7.5012779136846350E-006
 1.4459999999999960E-006,-7.5879296431308021E-006
 1.4559999999999959E-006,-7.6687136830329730E-006
 1.4659999999999958E-006,-7.7434925221458229E-006
 1.4759999999999957E-006,-7.8122826083350483E-006
 1.4859999999999956E-006,-7.8749557693760301E-006
 1.4959999999999955E-006,-7.9315378687189149E-006
 1.5059999999999954E-006,-7.9819102397221093E-006
 1.5159999999999953E-006,-8.0261083132590075E-006
 1.5259999999999952E-006,-8.0640230652663626E-006
 1.5359999999999951E-006,-8.0956996160870679E-006
 1.5459999999999950E-006,-8.1210386912375958E-006
 1.5559999999999949E-006,-8.1400951924045706E-006
 1.5659999999999948E-006,-8.1527796713586140E-006
 1.5759999999999947E-006,-8.1591568725464193E-006
 1.5859999999999946E-006,-8.1591472201016111E-006
 1.5959999999999945E-006,-8.1528253319980900E-006
 1.6059999999999944E-006,-8.1401215201323340E-006
 1.6159999999999944E-006,-8.1211202760276754E-006
 1.6259999999999943E-006,-8.0957617839864042E-006
 1.6359999999999942E-006,-8.0641403783584035E-006
 1.6459999999999941E-006,-8.0262060697858376E-006
 1.6559999999999940E-006,-7.9820629740723891E-006
 1.6659999999999939E-006,-7.9316708515686836E-006
 1.6759999999999938E-006,-7.8751435077015734E-006
 1.6859999999999937E-006,-7.8124503455705554E-006
 1.6959999999999936E-006,-7.7437147382227747E-006
 1.7059999999999935E-006,-7.6689155945528660E-006
 1.7159999999999934E-006,-7.5881857034323823E-006
 1.7259999999999933E-006,-7.5015133130291273E-006
 1.7359999999999932E-006,-7.4090404469226977E-006
 1.7459999999999931E-006,-7.3107644969823747E-006
 1.7559999999999930E-006,-7.2068365116225643E-006
 1.7659999999999929E-006,-7.0972628024008670E-006
 1.7759999999999928E-006,-6.9822032045899398E-006
 1.7859999999999927E-006,-6.8616726976785312E-006
 1.7959999999999926E-006,-6.7358396384577569E-006
 1.8059999999999925E-006,-6.6047273956303077E-006
 1.8159999999999924E-006,-6.4685125556283671E-006
 1.8259999999999923E-006,-6.3272265715582194E-006
 1.8359999999999922E-006,-6.1810539419873097E-006
 1.8459999999999922E-006,-6.0300338744702987E-006
 1.8559999999999921E-006,-5.8743584375639553E-006
 1.8659999999999920E-006,-5.7140742391984711E-006
 1.8759999999999919E-006,-5.5493805521976707E-006
 1.8859999999999918E-006,-5.3803310077792800E-006
 1.8959999999999917E-006,-5.2071316948746874E-006
 1.9059999999999916E-006,-5.0298428690587172E-006
 1.9159999999999915E-006,-4.8486770259811308E-006
 1.9259999999999914E-006,-4.6637006260432684E-006
 1.9359999999999913E-006,-4.4751321422688183E-006
 1.9459999999999912E-006,-4.2830438010601083E-006
 1.9559999999999911E-006,-4.0876596048511633E-006
 1.9659999999999910E-006,-3.8890570892906986E-006
 1.9759999999999909E-006,-3.6874653210345396E-006
 1.9859999999999908E-006,-3.4829666717157838E-006
 1.9959999999999907E-006,-3.2757947912460414E-006
 2.0059999999999906E-006,-3.0660363989464251E-006
 2.0159999999999905E-006,-2.8539292327381558E-006
 2.0259999999999904E-006,-2.6395638578184907E-006
 2.0359999999999903E-006,-2.4231815921334874E-006
 2.0459999999999902E-006,-2.2048763329916905E-006
 2.0559999999999901E-006,-1.9848924592208038E-006
 2.0659999999999900E-006,-1.7633266761219066E-006
 2.0759999999999899E-006,-1.5404258947187087E-006
 2.0859999999999899E-006,-1.3162890954629066E-006
 2.0959999999999898E-006,-1.0911651849918495E-006
 2.1059999999999897E-006,-8.6515487900119093E-007
 2.1159999999999896E-006,-6.3850853693270075E-007
 2.1259999999999895E-006,-4.1132806443501345E-007
 2.1359999999999894E-006,-1.8386472640678048E-007
 2.1459999999999893E-006, 4.3778930527932596E-008
 2.1559999999999892E-006, 2.7135128619463002E-007
 2.1659999999999891E-006, 4.9874970395157277E-007
 2.1759999999999890E-006, 7.2572275965074086E-007
 2.1859999999999889E-006, 9.5216827785404149E-007
 2.1959999999999888E-006, 1.1778355811487083E-006
 2.2059999999999887E-006, 1.4026235050699714E-006
 2.2159999999999886E-006, 1.6262826673413673E-006
 2.2259999999999885E-006, 1.8487134610784494E-006
 2.2359999999999884E-006, 2.0696683435274571E-006
 2.2459999999999883E-006, 2.2890498071277126E-006
