in s,C1 in V
6.3588480E-04,-6.73223E+00
6.3593120E-04,-6.09746E+00
6.3597760E-04,-6.53691E+00
6.3602400E-04,-7.07402E+00
6.3607040E-04,-7.07402E+00
6.3611680E-04,-6.92754E+00
6.3616320E-04,-7.22051E+00
6.3620960E-04,-7.41582E+00
6.3625600E-04,-6.87871E+00
6.3630240E-04,-6.14629E+00
6.3634880E-04,-6.04863E+00
6.3639520E-04,-6.24395E+00
6.3644160E-04,-6.97637E+00
6.3648800E-04,-6.48809E+00
6.3653440E-04,-6.34160E+00
6.3658080E-04,-5.85332E+00
6.3662720E-04,-4.73027E+00
6.3667360E-04,-1.65410E+00
6.3672000E-04,2.93574E+00
6.3676640E-04,7.62324E+00
6.3681280E-04,1.12365E+01
6.3685920E-04,1.33361E+01
6.3690560E-04,1.37756E+01
6.3695200E-04,1.37756E+01
6.3699840E-04,1.37756E+01
6.3704480E-04,1.37756E+01
6.3709120E-04,1.37756E+01
6.3713760E-04,1.37756E+01
6.3718400E-04,1.37756E+01
6.3723040E-04,1.37756E+01
6.3727680E-04,1.26037E+01
6.3732320E-04,1.04553E+01
6.3736960E-04,8.11152E+00
6.3741600E-04,5.67012E+00
6.3746240E-04,2.69160E+00
6.3750880E-04,-5.79883E-01
6.3755520E-04,-3.99785E+00
6.3760160E-04,-6.58574E+00
6.3764800E-04,-8.73418E+00
6.3769440E-04,-1.02967E+01
6.3774080E-04,-1.06873E+01
6.3778720E-04,-9.61309E+00
6.3783360E-04,-7.22051E+00
6.3788000E-04,-4.97441E+00
6.3792640E-04,-4.97441E+00
6.3797280E-04,-7.31816E+00
6.3801920E-04,-9.32012E+00
6.3806560E-04,-9.22246E+00
6.3811200E-04,-7.51348E+00
6.3815840E-04,-6.24395E+00
6.3820480E-04,-6.19512E+00
6.3825120E-04,-6.73223E+00
6.3829760E-04,-7.02520E+00
6.3834400E-04,-6.97637E+00
6.3839040E-04,-7.07402E+00
6.3843680E-04,-7.31816E+00
6.3848320E-04,-7.22051E+00
6.3852960E-04,-6.43926E+00
6.3857600E-04,-6.04863E+00
6.3862240E-04,-5.99980E+00
6.3866880E-04,-6.53691E+00
6.3871520E-04,-6.68340E+00
6.3876160E-04,-6.48809E+00
6.3880800E-04,-6.14629E+00
6.3885440E-04,-5.31621E+00
6.3890080E-04,-3.41191E+00
6.3894720E-04,7.38477E-01
6.3899360E-04,5.47480E+00
6.3904000E-04,9.67402E+00
6.3908640E-04,1.24084E+01
6.3913280E-04,1.37756E+01
6.3917920E-04,1.37756E+01
6.3922560E-04,1.37756E+01
6.3927200E-04,1.37756E+01
6.3931840E-04,1.37756E+01
6.3936480E-04,1.37756E+01
6.3941120E-04,1.37756E+01
6.3945760E-04,1.37756E+01
6.3950400E-04,1.36779E+01
6.3955040E-04,1.16271E+01
6.3959680E-04,9.38105E+00
6.3964320E-04,7.03730E+00
6.3968960E-04,4.15645E+00
6.3973600E-04,1.03145E+00
6.3978240E-04,-2.43535E+00
6.3982880E-04,-5.31621E+00
6.3987520E-04,-7.90410E+00
6.3992160E-04,-9.56426E+00
6.3996800E-04,-1.07361E+01
6.4001440E-04,-1.02967E+01
6.4006080E-04,-8.44121E+00
6.4010720E-04,-5.85332E+00
6.4015360E-04,-4.77910E+00
6.4020000E-04,-6.14629E+00
6.4024640E-04,-8.53887E+00
6.4029280E-04,-9.61309E+00
6.4033920E-04,-8.34355E+00
6.4038560E-04,-6.73223E+00
6.4043200E-04,-6.09746E+00
6.4047840E-04,-6.48809E+00
6.4052480E-04,-7.07402E+00
6.4057120E-04,-7.02520E+00
6.4061760E-04,-6.92754E+00
6.4066400E-04,-7.12285E+00
6.4071040E-04,-7.31816E+00
6.4075680E-04,-6.82988E+00
6.4080320E-04,-6.14629E+00
6.4084960E-04,-5.99980E+00
6.4089600E-04,-6.24395E+00
6.4094240E-04,-6.82988E+00
6.4098880E-04,-6.68340E+00
6.4103520E-04,-6.19512E+00
6.4108160E-04,-5.75566E+00
6.4112800E-04,-4.68145E+00
6.4117440E-04,-1.55645E+00
6.4122080E-04,2.93574E+00
6.4126720E-04,7.67207E+00
6.4131360E-04,1.14318E+01
6.4136000E-04,1.32385E+01
6.4140640E-04,1.37756E+01
6.4145280E-04,1.37756E+01
6.4149920E-04,1.37756E+01
6.4154560E-04,1.37756E+01
6.4159200E-04,1.37756E+01
6.4163840E-04,1.37756E+01
6.4168480E-04,1.37756E+01
6.4173120E-04,1.37756E+01
6.4177760E-04,1.24572E+01
6.4182400E-04,1.04064E+01
6.4187040E-04,8.35566E+00
6.4191680E-04,5.62129E+00
6.4196320E-04,2.64277E+00
6.4200960E-04,-9.21680E-01
6.4205600E-04,-4.04668E+00
6.4210240E-04,-6.87871E+00
6.4214880E-04,-8.88066E+00
6.4219520E-04,-1.03943E+01
6.4224160E-04,-1.08338E+01
6.4228800E-04,-9.85723E+00
6.4233440E-04,-7.12285E+00
6.4238080E-04,-4.97441E+00
6.4242720E-04,-5.21855E+00
6.4247360E-04,-7.51348E+00
6.4252000E-04,-9.22246E+00
6.4256640E-04,-9.22246E+00
6.4261280E-04,-7.51348E+00
6.4265920E-04,-6.19512E+00
6.4270560E-04,-6.24395E+00
6.4275200E-04,-6.78105E+00
6.4279840E-04,-7.12285E+00
6.4284480E-04,-6.97637E+00
6.4289120E-04,-7.12285E+00
6.4293760E-04,-7.26934E+00
6.4298400E-04,-7.12285E+00
6.4303040E-04,-6.48809E+00
6.4307680E-04,-6.04863E+00
6.4312320E-04,-6.04863E+00
6.4316960E-04,-6.78105E+00
6.4321600E-04,-6.73223E+00
6.4326240E-04,-6.63457E+00
6.4330880E-04,-6.14629E+00
6.4335520E-04,-5.31621E+00
6.4340160E-04,-3.36309E+00
6.4344800E-04,5.91992E-01
6.4349440E-04,5.47480E+00
6.4354080E-04,9.91816E+00
6.4358720E-04,1.26037E+01
6.4363360E-04,1.37756E+01
6.4368000E-04,1.37756E+01
6.4372640E-04,1.37756E+01
6.4377280E-04,1.37756E+01
6.4381920E-04,1.37756E+01
6.4386560E-04,1.37756E+01
6.4391200E-04,1.37756E+01
6.4395840E-04,1.37756E+01
6.4400480E-04,1.37268E+01
6.4405120E-04,1.14318E+01
6.4409760E-04,9.42988E+00
6.4414400E-04,6.98848E+00
6.4419040E-04,4.00996E+00
6.4423680E-04,7.87305E-01
6.4428320E-04,-2.58184E+00
6.4432960E-04,-5.46270E+00
6.4437600E-04,-7.85527E+00
6.4442240E-04,-9.51543E+00
6.4446880E-04,-1.08826E+01
6.4451520E-04,-1.04920E+01
6.4456160E-04,-8.34355E+00
6.4460800E-04,-5.75566E+00
6.4465440E-04,-4.82793E+00
6.4470080E-04,-6.09746E+00
6.4474720E-04,-8.49004E+00
6.4479360E-04,-9.32012E+00
6.4484000E-04,-8.24590E+00
6.4488640E-04,-6.87871E+00
6.4493280E-04,-6.14629E+00
6.4497920E-04,-6.48809E+00
6.4502560E-04,-7.02520E+00
6.4507200E-04,-7.02520E+00
6.4511840E-04,-6.92754E+00
6.4516480E-04,-7.26934E+00
6.4521120E-04,-7.22051E+00
6.4525760E-04,-6.87871E+00
6.4530400E-04,-6.09746E+00
6.4535040E-04,-5.99980E+00
6.4539680E-04,-6.24395E+00
6.4544320E-04,-6.68340E+00
6.4548960E-04,-6.68340E+00
6.4553600E-04,-6.29277E+00
6.4558240E-04,-5.75566E+00
6.4562880E-04,-4.58379E+00
6.4567520E-04,-1.36113E+00
6.4572160E-04,3.03340E+00
6.4576800E-04,8.06270E+00
6.4581440E-04,1.13830E+01
6.4586080E-04,1.33850E+01
6.4590720E-04,1.37756E+01
6.4595360E-04,1.37756E+01
6.4600000E-04,1.37756E+01
6.4604640E-04,1.37756E+01
6.4609280E-04,1.37756E+01
6.4613920E-04,1.37756E+01
6.4618560E-04,1.37756E+01
6.4623200E-04,1.37756E+01
6.4627840E-04,1.24572E+01
6.4632480E-04,1.04553E+01
6.4637120E-04,8.01387E+00
6.4641760E-04,5.57246E+00
6.4646400E-04,2.49629E+00
6.4651040E-04,-9.70508E-01
6.4655680E-04,-4.04668E+00
6.4660320E-04,-6.73223E+00
6.4664960E-04,-8.83184E+00
6.4669600E-04,-1.03455E+01
6.4674240E-04,-1.07361E+01
6.4678880E-04,-9.41777E+00
6.4683520E-04,-6.92754E+00
6.4688160E-04,-4.92559E+00
6.4692800E-04,-5.16973E+00
6.4697440E-04,-7.41582E+00
6.4702080E-04,-9.36895E+00
6.4706720E-04,-8.92949E+00
6.4711360E-04,-7.46465E+00
6.4716000E-04,-6.24395E+00
6.4720640E-04,-6.14629E+00
6.4725280E-04,-6.63457E+00
6.4729920E-04,-7.02520E+00
6.4734560E-04,-6.92754E+00
6.4739200E-04,-7.07402E+00
6.4743840E-04,-7.07402E+00
6.4748480E-04,-7.07402E+00
6.4753120E-04,-6.48809E+00
6.4757760E-04,-6.09746E+00
6.4762400E-04,-5.99980E+00
6.4767040E-04,-6.48809E+00
6.4771680E-04,-6.87871E+00
6.4776320E-04,-6.39043E+00
6.4780960E-04,-5.90215E+00
6.4785600E-04,-5.56035E+00
6.4790240E-04,-3.26543E+00
6.4794880E-04,7.87305E-01
6.4799520E-04,5.76777E+00
6.4804160E-04,9.77168E+00
6.4808800E-04,1.26525E+01
6.4813440E-04,1.37756E+01
6.4818080E-04,1.37756E+01
6.4822720E-04,1.37756E+01
6.4827360E-04,1.37756E+01
6.4832000E-04,1.37756E+01
6.4836640E-04,1.37756E+01
6.4841280E-04,1.37756E+01
6.4845920E-04,1.37756E+01
6.4850560E-04,1.35803E+01
6.4855200E-04,1.14807E+01
6.4859840E-04,9.28340E+00
6.4864480E-04,6.84199E+00
6.4869120E-04,4.05879E+00
6.4873760E-04,7.87305E-01
6.4878400E-04,-2.43535E+00
6.4883040E-04,-5.46270E+00
6.4887680E-04,-7.70879E+00
6.4892320E-04,-9.56426E+00
6.4896960E-04,-1.08338E+01
6.4901600E-04,-1.05408E+01
6.4906240E-04,-8.39238E+00
6.4910880E-04,-5.60918E+00
6.4915520E-04,-4.73027E+00
6.4920160E-04,-6.19512E+00
6.4924800E-04,-8.58770E+00
6.4929440E-04,-9.41777E+00
6.4934080E-04,-8.29473E+00
6.4938720E-04,-6.58574E+00
6.4943360E-04,-5.99980E+00
6.4948000E-04,-6.39043E+00
6.4952640E-04,-6.92754E+00
6.4957280E-04,-6.92754E+00
6.4961920E-04,-6.92754E+00
6.4966560E-04,-7.12285E+00
6.4971200E-04,-7.17168E+00
6.4975840E-04,-6.82988E+00
6.4980480E-04,-5.99980E+00
6.4985120E-04,-5.85332E+00
6.4989760E-04,-6.24395E+00
6.4994400E-04,-6.73223E+00
6.4999040E-04,-6.53691E+00
6.5003680E-04,-6.29277E+00
6.5008320E-04,-5.65801E+00
6.5012960E-04,-4.43730E+00
6.5017600E-04,-1.31230E+00
6.5022240E-04,3.32637E+00
6.5026880E-04,7.96504E+00
6.5031520E-04,1.16271E+01
6.5036160E-04,1.33850E+01
6.5040800E-04,1.37756E+01
6.5045440E-04,1.37756E+01
6.5050080E-04,1.37756E+01
6.5054720E-04,1.37756E+01
6.5059360E-04,1.37756E+01
6.5064000E-04,1.37756E+01
6.5068640E-04,1.37756E+01
6.5073280E-04,1.37756E+01
6.5077920E-04,1.24572E+01
6.5082560E-04,1.03088E+01
6.5087200E-04,7.96504E+00
6.5091840E-04,5.37715E+00
6.5096480E-04,2.39863E+00
6.5101120E-04,-8.24023E-01
6.5105760E-04,-4.14434E+00
6.5110400E-04,-6.78105E+00
6.5115040E-04,-8.78301E+00
6.5119680E-04,-1.02479E+01
6.5124320E-04,-1.07361E+01
6.5128960E-04,-9.61309E+00
6.5133600E-04,-6.87871E+00
6.5138240E-04,-4.82793E+00
6.5142880E-04,-5.36504E+00
6.5147520E-04,-7.41582E+00
6.5152160E-04,-9.32012E+00
6.5156800E-04,-9.12480E+00
6.5161440E-04,-7.36699E+00
6.5166080E-04,-6.19512E+00
6.5170720E-04,-6.29277E+00
6.5175360E-04,-6.78105E+00
6.5180000E-04,-7.07402E+00
6.5184640E-04,-6.78105E+00
6.5189280E-04,-7.07402E+00
6.5193920E-04,-7.17168E+00
6.5198560E-04,-7.02520E+00
6.5203200E-04,-6.39043E+00
6.5207840E-04,-5.85332E+00
6.5212480E-04,-6.04863E+00
6.5217120E-04,-6.48809E+00
6.5221760E-04,-6.63457E+00
6.5226400E-04,-6.34160E+00
6.5231040E-04,-6.19512E+00
6.5235680E-04,-5.16973E+00
6.5240320E-04,-2.97246E+00
6.5244960E-04,1.12910E+00
6.5249600E-04,5.91426E+00
6.5254240E-04,1.01623E+01
6.5258880E-04,1.26525E+01
6.5263520E-04,1.37756E+01
6.5268160E-04,1.37756E+01
6.5272800E-04,1.37756E+01
6.5277440E-04,1.37756E+01
6.5282080E-04,1.37756E+01
6.5286720E-04,1.37756E+01
6.5291360E-04,1.37756E+01
6.5296000E-04,1.37756E+01
6.5300640E-04,1.37756E+01
6.5305280E-04,1.14807E+01
6.5309920E-04,9.28340E+00
6.5314560E-04,6.79316E+00
6.5319200E-04,4.20527E+00
6.5323840E-04,5.91992E-01
6.5328480E-04,-2.63066E+00
6.5333120E-04,-5.65801E+00
6.5337760E-04,-7.80645E+00
6.5342400E-04,-9.71074E+00
6.5347040E-04,-1.06873E+01
6.5351680E-04,-1.04432E+01
6.5356320E-04,-8.29473E+00
6.5360960E-04,-5.60918E+00
6.5365600E-04,-4.68145E+00
6.5370240E-04,-6.24395E+00
6.5374880E-04,-8.53887E+00
6.5379520E-04,-9.32012E+00
6.5384160E-04,-8.34355E+00
6.5388800E-04,-6.68340E+00
6.5393440E-04,-5.99980E+00
6.5398080E-04,-6.53691E+00
6.5402720E-04,-7.12285E+00
6.5407360E-04,-6.97637E+00
6.5412000E-04,-6.87871E+00
6.5416640E-04,-7.17168E+00
6.5421280E-04,-7.26934E+00
6.5425920E-04,-6.73223E+00
6.5430560E-04,-6.04863E+00
6.5435200E-04,-5.99980E+00
6.5439840E-04,-6.39043E+00
6.5444480E-04,-6.58574E+00
6.5449120E-04,-6.53691E+00
6.5453760E-04,-6.09746E+00
6.5458400E-04,-5.65801E+00
6.5463040E-04,-4.38848E+00
6.5467680E-04,-1.16582E+00
6.5472320E-04,3.32637E+00
6.5476960E-04,8.06270E+00
6.5481600E-04,1.16760E+01
6.5486240E-04,1.35803E+01
6.5490880E-04,1.37756E+01
6.5495520E-04,1.37756E+01
6.5500160E-04,1.37756E+01
6.5504800E-04,1.37756E+01
6.5509440E-04,1.37756E+01
6.5514080E-04,1.37756E+01
6.5518720E-04,1.37756E+01
6.5523360E-04,1.37756E+01
6.5528000E-04,1.23107E+01
6.5532640E-04,1.02600E+01
6.5537280E-04,8.01387E+00
6.5541920E-04,5.32832E+00
6.5546560E-04,2.30098E+00
6.5551200E-04,-1.16582E+00
6.5555840E-04,-4.14434E+00
6.5560480E-04,-6.73223E+00
6.5565120E-04,-8.88066E+00
6.5569760E-04,-1.02967E+01
6.5574400E-04,-1.09314E+01
6.5579040E-04,-9.46660E+00
6.5583680E-04,-6.92754E+00
6.5588320E-04,-4.87676E+00
6.5592960E-04,-5.21855E+00
6.5597600E-04,-7.51348E+00
6.5602240E-04,-9.27129E+00
6.5606880E-04,-8.92949E+00
6.5611520E-04,-7.36699E+00
6.5616160E-04,-6.14629E+00
6.5620800E-04,-6.29277E+00
6.5625440E-04,-6.92754E+00
6.5630080E-04,-7.02520E+00
6.5634720E-04,-6.82988E+00
6.5639360E-04,-7.07402E+00
6.5644000E-04,-7.22051E+00
6.5648640E-04,-6.97637E+00
6.5653280E-04,-6.29277E+00
6.5657920E-04,-6.04863E+00
6.5662560E-04,-6.04863E+00
6.5667200E-04,-6.53691E+00
6.5671840E-04,-6.82988E+00
6.5676480E-04,-6.43926E+00
6.5681120E-04,-6.04863E+00
6.5685760E-04,-5.31621E+00
6.5690400E-04,-2.97246E+00
6.5695040E-04,1.03145E+00
6.5699680E-04,6.06074E+00
6.5704320E-04,1.02600E+01
6.5708960E-04,1.27990E+01
6.5713600E-04,1.37756E+01
6.5718240E-04,1.37756E+01
6.5722880E-04,1.37756E+01
6.5727520E-04,1.37756E+01
6.5732160E-04,1.37756E+01
6.5736800E-04,1.37756E+01
6.5741440E-04,1.37756E+01
6.5746080E-04,1.37756E+01
6.5750720E-04,1.35803E+01
6.5755360E-04,1.15295E+01
6.5760000E-04,8.94160E+00
6.5764640E-04,6.79316E+00
6.5769280E-04,3.71699E+00
6.5773920E-04,5.91992E-01
6.5778560E-04,-2.72832E+00
6.5783200E-04,-5.51152E+00
6.5787840E-04,-7.85527E+00
6.5792480E-04,-9.75957E+00
6.5797120E-04,-1.06873E+01
6.5801760E-04,-1.03455E+01
6.5806400E-04,-8.34355E+00
6.5811040E-04,-5.65801E+00
6.5815680E-04,-4.77910E+00
6.5820320E-04,-6.48809E+00
6.5824960E-04,-8.68535E+00
6.5829600E-04,-9.41777E+00
6.5834240E-04,-8.29473E+00
6.5838880E-04,-6.53691E+00
6.5843520E-04,-6.19512E+00
6.5848160E-04,-6.53691E+00
6.5852800E-04,-6.97637E+00
6.5857440E-04,-7.07402E+00
6.5862080E-04,-6.97637E+00
6.5866720E-04,-7.17168E+00
6.5871360E-04,-7.26934E+00
6.5876000E-04,-6.63457E+00
6.5880640E-04,-6.29277E+00
6.5885280E-04,-5.95098E+00
6.5889920E-04,-6.39043E+00
6.5894560E-04,-6.58574E+00
6.5899200E-04,-6.53691E+00
6.5903840E-04,-6.19512E+00
6.5908480E-04,-5.70684E+00
6.5913120E-04,-4.29082E+00
6.5917760E-04,-1.26348E+00
6.5922400E-04,3.52168E+00
6.5927040E-04,8.20918E+00
6.5931680E-04,1.17736E+01
6.5936320E-04,1.35314E+01
6.5940960E-04,1.37756E+01
6.5945600E-04,1.37756E+01
6.5950240E-04,1.37756E+01
6.5954880E-04,1.37756E+01
6.5959520E-04,1.37756E+01
6.5964160E-04,1.37756E+01
6.5968800E-04,1.37756E+01
6.5973440E-04,1.37756E+01
6.5978080E-04,1.25549E+01
6.5982720E-04,1.03576E+01
6.5987360E-04,8.01387E+00
6.5992000E-04,5.47480E+00
6.5996640E-04,2.20332E+00
6.6001280E-04,-1.16582E+00
6.6005920E-04,-4.19316E+00
6.6010560E-04,-6.92754E+00
6.6015200E-04,-8.88066E+00
6.6019840E-04,-1.03943E+01
6.6024480E-04,-1.08338E+01
6.6029120E-04,-9.46660E+00
6.6033760E-04,-6.73223E+00
6.6038400E-04,-4.82793E+00
6.6043040E-04,-5.26738E+00
6.6047680E-04,-7.61113E+00
6.6052320E-04,-9.22246E+00
6.6056960E-04,-9.02715E+00
6.6061600E-04,-7.22051E+00
6.6066240E-04,-6.09746E+00
6.6070880E-04,-6.09746E+00
6.6075520E-04,-6.82988E+00
6.6080160E-04,-7.02520E+00
6.6084800E-04,-6.82988E+00
6.6089440E-04,-7.02520E+00
6.6094080E-04,-7.41582E+00
6.6098720E-04,-6.97637E+00
6.6103360E-04,-6.43926E+00
6.6108000E-04,-5.90215E+00
6.6112640E-04,-6.09746E+00
6.6117280E-04,-6.58574E+00
6.6121920E-04,-6.82988E+00
6.6126560E-04,-6.34160E+00
6.6131200E-04,-5.99980E+00
6.6135840E-04,-5.12090E+00
6.6140480E-04,-2.97246E+00
6.6145120E-04,1.27559E+00
6.6149760E-04,6.10957E+00
6.6154400E-04,1.02600E+01
6.6159040E-04,1.28479E+01
6.6163680E-04,1.37756E+01
6.6168320E-04,1.37756E+01
6.6172960E-04,1.37756E+01
6.6177600E-04,1.37756E+01
6.6182240E-04,1.37756E+01
6.6186880E-04,1.37756E+01
6.6191520E-04,1.37756E+01
6.6196160E-04,1.37756E+01
6.6200800E-04,1.34826E+01
6.6205440E-04,1.13830E+01
6.6210080E-04,9.18574E+00
6.6214720E-04,6.54902E+00
6.6219360E-04,3.76582E+00
6.6224000E-04,5.43164E-01
6.6228640E-04,-2.72832E+00
6.6233280E-04,-5.65801E+00
6.6237920E-04,-7.95293E+00
6.6242560E-04,-9.80840E+00
6.6247200E-04,-1.06873E+01
6.6251840E-04,-1.02479E+01
6.6256480E-04,-8.05059E+00
6.6261120E-04,-5.65801E+00
6.6265760E-04,-4.87676E+00
6.6270400E-04,-6.48809E+00
6.6275040E-04,-8.88066E+00
6.6279680E-04,-9.51543E+00
6.6284320E-04,-8.19707E+00
6.6288960E-04,-6.53691E+00
6.6293600E-04,-6.24395E+00
6.6298240E-04,-6.43926E+00
6.6302880E-04,-7.07402E+00
6.6307520E-04,-6.92754E+00
6.6312160E-04,-7.02520E+00
6.6316800E-04,-7.22051E+00
6.6321440E-04,-7.12285E+00
6.6326080E-04,-6.73223E+00
6.6330720E-04,-6.09746E+00
6.6335360E-04,-5.95098E+00
6.6340000E-04,-6.34160E+00
6.6344640E-04,-6.82988E+00
6.6349280E-04,-6.53691E+00
6.6353920E-04,-6.14629E+00
6.6358560E-04,-5.80449E+00
6.6363200E-04,-4.29082E+00
6.6367840E-04,-9.21680E-01
6.6372480E-04,3.71699E+00
6.6377120E-04,8.25801E+00
6.6381760E-04,1.17736E+01
6.6386400E-04,1.34826E+01
6.6391040E-04,1.37756E+01
6.6395680E-04,1.37756E+01
6.6400320E-04,1.37756E+01
6.6404960E-04,1.37756E+01
6.6409600E-04,1.37756E+01
6.6414240E-04,1.37756E+01
6.6418880E-04,1.37756E+01
6.6423520E-04,1.37756E+01
6.6428160E-04,1.24084E+01
6.6432800E-04,1.03088E+01
6.6437440E-04,8.01387E+00
6.6442080E-04,5.27949E+00
6.6446720E-04,2.00801E+00
6.6451360E-04,-1.11699E+00
6.6456000E-04,-4.24199E+00
6.6460640E-04,-6.92754E+00
6.6465280E-04,-9.07598E+00
6.6469920E-04,-1.03943E+01
6.6474560E-04,-1.08338E+01
6.6479200E-04,-9.27129E+00
6.6483840E-04,-6.82988E+00
6.6488480E-04,-4.87676E+00
6.6493120E-04,-5.31621E+00
6.6497760E-04,-7.75762E+00
6.6502400E-04,-9.36895E+00
6.6507040E-04,-9.02715E+00
6.6511680E-04,-7.26934E+00
6.6516320E-04,-6.14629E+00
6.6520960E-04,-6.19512E+00
6.6525600E-04,-6.82988E+00
6.6530240E-04,-7.02520E+00
6.6534880E-04,-6.92754E+00
6.6539520E-04,-6.97637E+00
6.6544160E-04,-7.26934E+00
6.6548800E-04,-7.17168E+00
6.6553440E-04,-6.29277E+00
6.6558080E-04,-5.95098E+00
6.6562720E-04,-6.14629E+00
6.6567360E-04,-6.58574E+00
6.6572000E-04,-6.63457E+00
6.6576640E-04,-6.34160E+00
6.6581280E-04,-5.90215E+00
6.6585920E-04,-5.16973E+00
6.6590560E-04,-2.97246E+00
6.6595200E-04,1.37324E+00
6.6599840E-04,6.15840E+00
6.6604480E-04,1.02600E+01
6.6609120E-04,1.28967E+01
6.6613760E-04,1.37756E+01
6.6618400E-04,1.37756E+01
6.6623040E-04,1.37756E+01
6.6627680E-04,1.37756E+01
6.6632320E-04,1.37756E+01
6.6636960E-04,1.37756E+01
6.6641600E-04,1.37756E+01
6.6646240E-04,1.37756E+01
6.6650880E-04,1.33361E+01
6.6655520E-04,1.12854E+01
6.6660160E-04,9.08809E+00
6.6664800E-04,6.54902E+00
6.6669440E-04,3.52168E+00
6.6674080E-04,3.96680E-01
6.6678720E-04,-2.82598E+00
6.6683360E-04,-5.65801E+00
6.6688000E-04,-8.14824E+00
6.6692640E-04,-9.85723E+00
6.6697280E-04,-1.07361E+01
6.6701920E-04,-1.03455E+01
6.6706560E-04,-8.14824E+00
6.6711200E-04,-5.36504E+00
6.6715840E-04,-4.82793E+00
6.6720480E-04,-6.43926E+00
6.6725120E-04,-8.88066E+00
6.6729760E-04,-9.36895E+00
6.6734400E-04,-8.00176E+00
6.6739040E-04,-6.58574E+00
6.6743680E-04,-6.14629E+00
6.6748320E-04,-6.63457E+00
6.6752960E-04,-6.92754E+00
6.6757600E-04,-7.17168E+00
6.6762240E-04,-6.87871E+00
6.6766880E-04,-7.17168E+00
6.6771520E-04,-7.22051E+00
6.6776160E-04,-6.73223E+00
6.6780800E-04,-6.24395E+00
6.6785440E-04,-5.99980E+00
6.6790080E-04,-6.39043E+00
6.6794720E-04,-6.78105E+00
6.6799360E-04,-6.48809E+00
6.6804000E-04,-6.14629E+00
6.6808640E-04,-5.60918E+00
6.6813280E-04,-4.19316E+00
6.6817920E-04,-9.70508E-01
6.6822560E-04,3.66816E+00
6.6827200E-04,8.35566E+00
6.6831840E-04,1.18713E+01
6.6836480E-04,1.35314E+01
6.6841120E-04,1.37756E+01
6.6845760E-04,1.37756E+01
6.6850400E-04,1.37756E+01
6.6855040E-04,1.37756E+01
6.6859680E-04,1.37756E+01
6.6864320E-04,1.37756E+01
6.6868960E-04,1.37756E+01
6.6873600E-04,1.37756E+01
6.6878240E-04,1.23107E+01
6.6882880E-04,1.01135E+01
6.6887520E-04,7.86738E+00
6.6892160E-04,5.13301E+00
6.6896800E-04,1.91035E+00
6.6901440E-04,-1.36113E+00
6.6906080E-04,-4.48613E+00
6.6910720E-04,-7.17168E+00
6.6915360E-04,-9.07598E+00
6.6920000E-04,-1.06873E+01
6.6924640E-04,-1.09314E+01
6.6929280E-04,-9.46660E+00
6.6933920E-04,-6.87871E+00
6.6938560E-04,-4.82793E+00
6.6943200E-04,-5.46270E+00
6.6947840E-04,-7.75762E+00
6.6952480E-04,-9.36895E+00
6.6957120E-04,-8.88066E+00
6.6961760E-04,-7.22051E+00
6.6966400E-04,-6.19512E+00
6.6971040E-04,-6.19512E+00
6.6975680E-04,-6.92754E+00
6.6980320E-04,-7.02520E+00
6.6984960E-04,-7.07402E+00
6.6989600E-04,-7.12285E+00
6.6994240E-04,-7.46465E+00
6.6998880E-04,-7.02520E+00
6.7003520E-04,-6.39043E+00
6.7008160E-04,-5.90215E+00
6.7012800E-04,-6.09746E+00
6.7017440E-04,-6.63457E+00
6.7022080E-04,-6.73223E+00
6.7026720E-04,-6.53691E+00
6.7031360E-04,-6.09746E+00
6.7036000E-04,-5.07207E+00
6.7040640E-04,-2.82598E+00
6.7045280E-04,1.32441E+00
6.7049920E-04,6.40254E+00
6.7054560E-04,1.02111E+01
6.7059200E-04,1.27014E+01
6.7063840E-04,1.37756E+01
6.7068480E-04,1.37756E+01
6.7073120E-04,1.37756E+01
6.7077760E-04,1.37756E+01
6.7082400E-04,1.37756E+01
6.7087040E-04,1.37756E+01
6.7091680E-04,1.37756E+01
6.7096320E-04,1.37756E+01
6.7100960E-04,1.33850E+01
6.7105600E-04,1.11877E+01
6.7110240E-04,8.99043E+00
6.7114880E-04,6.50020E+00
6.7119520E-04,3.66816E+00
6.7124160E-04,3.47852E-01
6.7128800E-04,-2.97246E+00
6.7133440E-04,-5.75566E+00
6.7138080E-04,-8.09941E+00
6.7142720E-04,-1.00037E+01
6.7147360E-04,-1.10779E+01
6.7152000E-04,-1.02479E+01
6.7156640E-04,-8.05059E+00
6.7161280E-04,-5.36504E+00
6.7165920E-04,-4.73027E+00
6.7170560E-04,-6.53691E+00
6.7175200E-04,-8.88066E+00
6.7179840E-04,-9.61309E+00
6.7184480E-04,-8.24590E+00
6.7189120E-04,-6.63457E+00
6.7193760E-04,-6.14629E+00
6.7198400E-04,-6.58574E+00
6.7203040E-04,-7.12285E+00
6.7207680E-04,-7.07402E+00
6.7212320E-04,-7.07402E+00
6.7216960E-04,-7.36699E+00
6.7221600E-04,-7.41582E+00
6.7226240E-04,-6.82988E+00
6.7230880E-04,-6.04863E+00
6.7235520E-04,-6.14629E+00
6.7240160E-04,-6.43926E+00
6.7244800E-04,-6.92754E+00
6.7249440E-04,-6.68340E+00
6.7254080E-04,-6.19512E+00
6.7258720E-04,-5.75566E+00
