
Label=v(1) vs T
LabelX=T
LabelY=v(1)
Data Point Count=3006
T,v(1)
 2.4380487399350266E-006, 4.4130101336761953E+000
 2.4480487399350265E-006, 4.6593762478116858E+000
 2.4580487399350264E-006, 4.9021814174060738E+000
 2.4680487399350263E-006, 5.1412400777620082E+000
 2.4780487399350262E-006, 5.3763695274648953E+000
 2.4880487399350261E-006, 5.6073900680130819E+000
 2.4980487399350260E-006, 5.8341251411530601E+000
 2.5080487399350260E-006, 6.0564014638147210E+000
 2.5180487399350259E-006, 6.2740491605435764E+000
 2.5280487399350258E-006, 6.4869018933286213E+000
 2.5380487399350257E-006, 6.6947969887267664E+000
 2.5480487399350256E-006, 6.8975755621865815E+000
 2.5580487399350255E-006, 7.0950826394763649E+000
 2.5680487399350254E-006, 7.2871672751237329E+000
 2.5780487399350253E-006, 7.4736826677762513E+000
 2.5880487399350252E-006, 7.6544862723948413E+000
 2.5980487399350251E-006, 7.8294399091943472E+000
 2.6080487399350250E-006, 7.9984098692479133E+000
 2.6180487399350249E-006, 8.1612670166744987E+000
 2.6280487399350248E-006, 8.3178868873314187E+000
 2.6380487399350247E-006, 8.4681497839365178E+000
 2.6480487399350246E-006, 8.6119408675472062E+000
 2.6580487399350245E-006, 8.7491502453265451E+000
 2.6680487399350244E-006, 8.8796730545292224E+000
 2.6780487399350243E-006, 9.0034095426432685E+000
 2.6880487399350242E-006, 9.1202651436262681E+000
 2.6980487399350241E-006, 9.2301505501777790E+000
 2.7080487399350240E-006, 9.3329817819927623E+000
 2.7180487399350239E-006, 9.4286802499438078E+000
 2.7280487399350238E-006, 9.5171728161431552E+000
 2.7380487399350238E-006, 9.5983918498385776E+000
 2.7480487399350237E-006, 9.6722752791004254E+000
 2.7580487399350236E-006, 9.7387666382603086E+000
 2.7680487399350235E-006, 9.7978151110651854E+000
 2.7780487399350234E-006, 9.8493755695138585E+000
 2.7880487399350233E-006, 9.8934086083462045E+000
 2.7980487399350232E-006, 9.9298805751587853E+000
 2.8080487399350231E-006, 9.9587635961238163E+000
 2.8180487399350230E-006, 9.9800355972918293E+000
 2.8280487399350229E-006, 9.9936803214617740E+000
 2.8380487399350228E-006, 9.9996873406056341E+000
 2.8480487399350227E-006, 9.9980520638380863E+000
 2.8580487399350226E-006, 9.9887757409251030E+000
 2.8680487399350225E-006, 9.9718654613288074E+000
 2.8780487399350224E-006, 9.9473341487893379E+000
 2.8880487399350223E-006, 9.9152005514478230E+000
 2.8980487399350222E-006, 9.8754892275180524E+000
 2.9080487399350221E-006, 9.8282305265177907E+000
 2.9180487399350220E-006, 9.7734605660740286E+000
 2.9280487399350219E-006, 9.7112212043199726E+000
 2.9380487399350218E-006, 9.6415600079048343E+000
 2.9480487399350217E-006, 9.5645302156408203E+000
 2.9580487399350216E-006, 9.4801906978152211E+000
 2.9680487399350215E-006, 9.3886059111985602E+000
 2.9780487399350215E-006, 9.2898458497832888E+000
 2.9880487399350214E-006, 9.1839859912906583E+000
 2.9980487399350213E-006, 9.0711072394865617E+000
 3.0080487399350212E-006, 8.9512958623506016E+000
 3.0180487399350211E-006, 8.8246434261454318E+000
 3.0280487399350210E-006, 8.6912467254369794E+000
 3.0380487399350209E-006, 8.5512077091188061E+000
 3.0480487399350208E-006, 8.4046334024973319E+000
 3.0580487399350207E-006, 8.2516358254974076E+000
 3.0680487399350206E-006, 8.0923319070506210E+000
 3.0780487399350205E-006, 7.9268433957320381E+000
 3.0880487399350204E-006, 7.7552967667133474E+000
 3.0980487399350203E-006, 7.5778231251038513E+000
 3.1080487399350202E-006, 7.3945581057528535E+000
 3.1180487399350201E-006, 7.2056417695902883E+000
 3.1280487399350200E-006, 7.0112184965847026E+000
 3.1380487399350199E-006, 6.8114368754002710E+000
 3.1480487399350198E-006, 6.6064495898374966E+000
 3.1580487399350197E-006, 6.3964133021439942E+000
 3.1680487399350196E-006, 6.1814885332848579E+000
 3.1780487399350195E-006, 5.9618395402639957E+000
 3.1880487399350194E-006, 5.7376341905900450E+000
 3.1980487399350193E-006, 5.5090438339831591E+000
 3.2080487399350193E-006, 5.2762431714202656E+000
 3.2180487399350192E-006, 5.0394101216193574E+000
 3.2280487399350191E-006, 4.7987256850643902E+000
 3.2380487399350190E-006, 4.5543738056750680E+000
 3.2480487399350189E-006, 4.3065412302271158E+000
 3.2580487399350188E-006, 4.0554173656302943E+000
 3.2680487399350187E-006, 3.8011941341736311E+000
 3.2780487399350186E-006, 3.5440658268480361E+000
 3.2880487399350185E-006, 3.2842289548587775E+000
 3.2980487399350184E-006, 3.0218820994411622E+000
 3.3080487399350183E-006, 2.7572257600940135E+000
 3.3180487399350182E-006, 2.4904622013473685E+000
 3.3280487399350181E-006, 2.2217952981809681E+000
